"E1","E2","E3","E4","E5","E6","E7","E8","fault_type"
0.92475,0.38722,0.19249,6.3781,11.489,0.15275,0.031831,0.0065959,"0.007 inch"
0.82421,0.35558,0.14311,5.4848,10.361,0.1745,0.03317,0.0037735,"0.007 inch"
0.65127,0.58473,0.17899,7.1675,13.316,0.19218,0.044993,0.011577,"0.007 inch"
0.79373,0.57164,0.17897,6.0976,12.059,0.23064,0.035908,0.0058196,"0.007 inch"
0.68396,0.40108,0.15219,5.4107,10.902,0.23288,0.040591,0.01221,"0.007 inch"
0.7934,0.49312,0.16986,5.8154,12.052,0.16802,0.035052,0.009843,"0.007 inch"
0.86458,0.46685,0.18341,5.7807,12.276,0.22078,0.036114,0.0063397,"0.007 inch"
0.8669,0.39039,0.15409,5.7842,10.631,0.16055,0.027229,0.0050136,"0.007 inch"
0.67382,0.59584,0.15215,6.5416,13.878,0.20584,0.044305,0.011994,"0.007 inch"
0.68585,0.59439,0.16524,5.8195,11.227,0.28767,0.050661,0.016095,"0.007 inch"
0.70059,0.48233,0.1413,6.3621,11.623,0.16646,0.031126,0.0071708,"0.007 inch"
0.89698,0.46194,0.17155,6.4361,12.374,0.27302,0.051918,0.017201,"0.007 inch"
0.75681,0.46106,0.15195,7.3102,13.457,0.21666,0.0385,0.013987,"0.007 inch"
0.78242,0.40608,0.13704,6.051,12.616,0.16782,0.031799,0.0044606,"0.007 inch"
0.77933,0.49231,0.14573,6.1252,11.724,0.18935,0.032549,0.0056808,"0.007 inch"
0.76411,0.70487,0.18499,5.7449,11.781,0.18319,0.033511,0.0082785,"0.007 inch"
0.56963,0.46643,0.15824,5.9455,11.601,0.21136,0.041841,0.016474,"0.007 inch"
0.98538,0.46093,0.16418,7.2953,15.065,0.15989,0.033267,0.0070578,"0.007 inch"
0.68737,0.54856,0.20938,5.5765,11.506,0.25437,0.054273,0.018164,"0.007 inch"
0.83212,0.39254,0.16997,6.7071,13.177,0.17351,0.032723,0.0088009,"0.007 inch"
0.71188,0.44864,0.16432,5.4087,11.152,0.16948,0.030424,0.0059159,"0.007 inch"
0.63637,0.61841,0.1958,6.0264,12.028,0.16166,0.0281,0.006253,"0.007 inch"
0.82391,0.5749,0.19847,6.2499,14.323,0.19043,0.035866,0.0076993,"0.007 inch"
0.71656,0.36892,0.16407,5.9368,11.021,0.18804,0.041332,0.010403,"0.007 inch"
0.74728,0.6724,0.21022,6.6931,13.699,0.22253,0.044051,0.01845,"0.007 inch"
0.6456,0.60916,0.27878,5.3173,11.05,0.1533,0.036401,0.0087332,"0.007 inch"
0.68697,0.65284,0.19435,6.4493,14.152,0.19021,0.0358,0.0098669,"0.007 inch"
0.61728,0.58236,0.21095,6.2247,13.725,0.19154,0.034193,0.0066056,"0.007 inch"
0.65211,0.78008,0.26215,6.0931,13.398,0.16964,0.028259,0.0063331,"0.007 inch"
0.73045,0.73014,0.21777,5.8934,12.873,0.15788,0.03296,0.00807,"0.007 inch"
0.57734,0.50632,0.17958,5.5475,12.261,0.2074,0.035602,0.0085239,"0.007 inch"
0.64325,0.54964,0.21702,7.1145,15.972,0.17163,0.03497,0.0064114,"0.007 inch"
0.75754,0.75308,0.23356,5.3775,11.832,0.231,0.05147,0.02041,"0.007 inch"
0.61146,0.57985,0.21418,6.56,15.385,0.26962,0.090182,0.031503,"0.007 inch"
0.59364,0.58937,0.19923,5.7143,11.296,0.18492,0.047193,0.011214,"0.007 inch"
0.76796,0.67377,0.25182,6.9114,15.528,0.19644,0.04036,0.0070329,"0.007 inch"
0.6776,0.69603,0.2112,5.8811,11.865,0.16883,0.039372,0.0091498,"0.007 inch"
0.63871,0.62053,0.20651,7.3157,17.633,0.1664,0.025599,0.004395,"0.007 inch"
0.68566,0.90389,0.24787,6.3456,11.287,0.17184,0.037938,0.0073943,"0.007 inch"
0.57973,0.75327,0.28675,6.753,16.206,0.1786,0.031506,0.0072436,"0.007 inch"
0.67985,0.58709,0.2,6.2019,13.257,0.18286,0.034294,0.0079639,"0.007 inch"
0.6635,0.69287,0.22553,6.5553,14.998,0.17111,0.036641,0.0077424,"0.007 inch"
0.74479,0.6202,0.20521,5.5469,12.254,0.19815,0.031176,0.0061147,"0.007 inch"
0.73908,0.6245,0.21498,6.3596,15.168,0.19891,0.044411,0.0073182,"0.007 inch"
0.68865,0.68384,0.2259,5.8242,12.56,0.19201,0.032635,0.0078513,"0.007 inch"
0.63613,0.72941,0.25204,6.9141,14.958,0.17887,0.033645,0.0048286,"0.007 inch"
0.77309,0.67832,0.1996,5.9313,12.787,0.17133,0.032307,0.008464,"0.007 inch"
0.55846,0.56011,0.20268,6.5299,15.346,0.17501,0.035,0.0056426,"0.007 inch"
0.61614,0.65183,0.24997,6.0877,12.344,0.2285,0.050314,0.014215,"0.007 inch"
0.69598,0.8309,0.21911,6.5491,14.282,0.18359,0.036113,0.0086509,"0.007 inch"
0.68992,0.5502,0.22445,6.3603,13.359,0.18537,0.039107,0.014037,"0.007 inch"
0.63219,0.66525,0.18874,6.5861,14.509,0.19738,0.035097,0.0045356,"0.007 inch"
0.83438,0.63581,0.21985,7.0559,15.463,0.17454,0.030499,0.0077622,"0.007 inch"
0.61993,0.67269,0.23876,6.7294,16.148,0.19952,0.043869,0.0095352,"0.007 inch"
0.68555,0.66744,0.22161,5.3058,11.455,0.24173,0.04759,0.016154,"0.007 inch"
0.69088,0.80857,0.25435,6.2718,14.996,0.15319,0.031353,0.0055668,"0.007 inch"
0.69697,0.77621,0.2258,5.8072,12.884,0.18567,0.032671,0.0081013,"0.007 inch"
0.60612,0.54397,0.19024,6.9929,16.764,0.17765,0.033189,0.0054106,"0.007 inch"
0.70958,0.71256,0.23682,5.76,11.238,0.19435,0.042287,0.0099423,"0.007 inch"
0.61994,0.62143,0.24097,6.9464,16.048,0.20056,0.041445,0.013234,"0.007 inch"
0.71023,0.67783,0.22249,6.4683,13.95,0.16931,0.03973,0.012858,"0.007 inch"
0.6191,0.61851,0.20191,7.0276,15.378,0.19766,0.036568,0.0068834,"0.007 inch"
0.62601,0.62309,0.22617,6.5217,14.541,0.16449,0.029121,0.0063198,"0.007 inch"
0.71271,0.61868,0.20831,6.9835,15.624,0.18557,0.036313,0.0065477,"0.007 inch"
0.59944,0.60923,0.20873,6.3769,15.038,0.16209,0.027706,0.0077879,"0.007 inch"
0.64205,0.7032,0.24378,5.7693,13.625,0.1919,0.035705,0.010651,"0.007 inch"
0.67001,0.77087,0.24399,6.6133,14.538,0.15714,0.032813,0.0096523,"0.007 inch"
0.58229,0.51289,0.21252,6.8569,15.961,0.21443,0.032167,0.0055256,"0.007 inch"
0.67085,0.66086,0.19155,6.3891,14.394,0.18051,0.033624,0.0078588,"0.007 inch"
0.69682,0.59954,0.26281,6.7446,15.463,0.2004,0.038619,0.0043893,"0.007 inch"
0.62789,0.55727,0.19847,6.242,14.281,0.17512,0.031257,0.0082127,"0.007 inch"
0.64985,0.72202,0.21687,7.6507,18.364,0.19576,0.032631,0.007176,"0.007 inch"
0.75274,0.83539,0.27382,6.5208,13.682,0.17025,0.029944,0.0080645,"0.007 inch"
0.686,0.84287,0.25071,5.9882,14.689,0.20151,0.036251,0.006685,"0.007 inch"
0.68044,0.5646,0.21997,6.2825,13.384,0.18287,0.036993,0.0083667,"0.007 inch"
0.72558,0.70682,0.22724,5.4157,12.747,0.16152,0.028774,0.0056978,"0.007 inch"
0.52856,0.59267,0.21735,7.3507,16.7,0.17763,0.03707,0.0073323,"0.007 inch"
0.7413,0.69793,0.20475,6.6321,14.921,0.20864,0.036207,0.0084772,"0.007 inch"
0.64496,0.6354,0.20419,6.5281,13.889,0.16299,0.031415,0.0087595,"0.007 inch"
0.62569,0.69421,0.25338,6.2947,13.956,0.22777,0.038412,0.010681,"0.007 inch"
0.76153,0.64987,0.19966,6.3257,14.252,0.19111,0.034921,0.0082457,"0.007 inch"
0.63117,0.65522,0.22296,6.0425,12.994,0.23911,0.048531,0.013917,"0.007 inch"
0.64008,0.73888,0.26174,7.0688,16.33,0.22247,0.040691,0.016023,"0.007 inch"
0.78872,0.74258,0.22202,5.8981,12.996,0.18802,0.04867,0.012224,"0.007 inch"
0.64182,0.4712,0.17331,6.9326,16.188,0.23591,0.056086,0.020169,"0.007 inch"
0.60307,0.65393,0.21437,5.1808,11.366,0.19917,0.042733,0.010049,"0.007 inch"
0.70527,0.6447,0.28354,7.3754,17.031,0.23323,0.049568,0.0097424,"0.007 inch"
0.57603,0.61673,0.22938,6.0221,12.363,0.19931,0.042013,0.0054462,"0.007 inch"
0.68779,0.65762,0.21457,6.9337,15.212,0.20053,0.050471,0.019494,"0.007 inch"
0.7411,0.77079,0.2496,5.9977,12.551,0.20035,0.038714,0.0077842,"0.007 inch"
0.58638,0.67985,0.23593,6.3587,13.353,0.23796,0.043612,0.0099028,"0.007 inch"
0.73418,0.60731,0.28522,6.0285,13.647,0.19325,0.038215,0.0070424,"0.007 inch"
0.64643,0.76952,0.22758,6.4521,14.429,0.18506,0.039046,0.015551,"0.007 inch"
0.75245,0.69871,0.26766,6.0909,12.907,0.1565,0.029164,0.0064426,"0.007 inch"
0.66757,0.59022,0.20223,6.5057,14.077,0.18416,0.030114,0.0095539,"0.007 inch"
0.59429,0.58634,0.2205,5.8371,13.951,0.21118,0.041889,0.0066542,"0.007 inch"
0.57694,0.70461,0.2354,6.8851,15.028,0.18867,0.028427,0.0060731,"0.007 inch"
0.78297,0.54552,0.21348,6.0066,13.101,0.14996,0.031323,0.0092576,"0.007 inch"
0.60822,0.63896,0.20963,7.1001,14.848,0.19568,0.033267,0.011916,"0.007 inch"
0.77576,0.77029,0.25247,5.507,11.844,0.18477,0.032969,0.0082302,"0.007 inch"
0.75891,0.74042,0.24101,6.47,13.137,0.15588,0.030509,0.0091778,"0.007 inch"
0.65521,0.53724,0.2169,6.1705,14.134,0.21417,0.04755,0.013946,"0.007 inch"
0.63032,0.65943,0.25997,6.696,13.913,0.17235,0.029327,0.0050246,"0.007 inch"
0.82552,0.6229,0.23152,6.3897,13.838,0.1805,0.035191,0.0094752,"0.007 inch"
0.51821,0.57031,0.19549,7.0943,15.067,0.17233,0.036495,0.0083112,"0.007 inch"
0.69004,0.69738,0.20408,6.9618,16.15,0.17739,0.034105,0.0066322,"0.007 inch"
0.7059,0.71142,0.24358,7.1553,16.183,0.17666,0.031646,0.010393,"0.007 inch"
0.63836,0.6926,0.21685,7.2298,16.012,0.19343,0.035198,0.0067579,"0.007 inch"
0.79124,0.70088,0.2472,6.2099,13.769,0.18395,0.033855,0.0082936,"0.007 inch"
0.76032,0.80435,0.28124,6.0598,13.215,0.18222,0.035036,0.005001,"0.007 inch"
0.73533,0.81407,0.24432,7.0677,14.747,0.17638,0.034853,0.0052072,"0.007 inch"
0.67835,0.55728,0.2316,6.0619,13.449,0.17084,0.035384,0.0096056,"0.007 inch"
0.57233,0.58948,0.18131,6.5027,14.091,0.17168,0.032171,0.010431,"0.007 inch"
0.69548,0.72877,0.2616,5.7242,12.527,0.16728,0.031175,0.0077388,"0.007 inch"
0.70459,0.51689,0.21209,6.7602,15.007,0.21292,0.046593,0.014865,"0.007 inch"
0.61326,0.67849,0.23477,5.8579,13.083,0.22688,0.055739,0.02264,"0.007 inch"
0.71246,0.6723,0.25365,6.118,13.125,0.229,0.059256,0.02377,"0.007 inch"
0.69748,0.68022,0.24644,6.1035,12.13,0.1622,0.029227,0.0087358,"0.007 inch"
0.5822,0.53473,0.22293,6.4952,14.447,0.23187,0.032001,0.016445,"0.007 inch"
0.74215,0.73445,0.25995,5.9364,12.048,0.17587,0.036407,0.0068571,"0.007 inch"
0.79876,0.76152,0.22978,7.6266,15.738,0.17596,0.029409,0.0087559,"0.007 inch"
0.62,0.46045,0.19,5.3349,11.277,0.1671,0.038624,0.0083816,"0.007 inch"
0.60251,0.69538,0.2317,6.554,14.646,0.17335,0.030836,0.0071228,"0.007 inch"
0.62493,0.70369,0.30905,5.8546,12.926,0.18845,0.033368,0.0068759,"0.007 inch"
0.63891,0.6487,0.2237,6.2514,13.253,0.16726,0.033155,0.0075405,"0.007 inch"
0.79245,0.67542,0.22567,5.9699,12.972,0.20115,0.035309,0.0088837,"0.007 inch"
0.78704,0.88631,0.26506,6.6347,14.457,0.2005,0.034599,0.011522,"0.007 inch"
0.72263,0.76292,0.24212,6.0431,12.06,0.18278,0.041968,0.010249,"0.007 inch"
0.63643,0.54206,0.21739,6.5221,14.121,0.16233,0.029649,0.0099935,"0.007 inch"
0.67989,0.7291,0.25358,6.8697,13.964,0.26412,0.054688,0.022088,"0.007 inch"
0.8087,0.74692,0.27252,6.4456,13.286,0.18552,0.035022,0.0082937,"0.007 inch"
0.70336,0.41648,0.21954,6.7532,14.087,0.19138,0.039978,0.013332,"0.007 inch"
0.65563,0.67054,0.21652,6.4729,13.541,0.15084,0.030072,0.008772,"0.007 inch"
0.77144,0.6835,0.26579,5.9534,12.949,0.20928,0.042015,0.013333,"0.007 inch"
0.72898,0.61703,0.18376,6.2086,12.852,0.15803,0.030188,0.0054296,"0.007 inch"
0.59803,0.59695,0.20344,5.9842,14.179,0.20565,0.040953,0.0082614,"0.007 inch"
0.86448,0.82698,0.26228,6.9966,13.804,0.1782,0.029653,0.0053224,"0.007 inch"
0.73405,0.77746,0.26409,6.1094,13.888,0.1808,0.043696,0.010907,"0.007 inch"
0.70475,0.46912,0.18574,6.6837,14.826,0.20713,0.033896,0.011997,"0.007 inch"
0.66388,0.7238,0.21781,5.9048,12.895,0.17029,0.030589,0.0086939,"0.007 inch"
0.70714,0.59947,0.25322,6.4935,14.106,0.19329,0.033954,0.0076607,"0.007 inch"
0.56984,0.61211,0.17703,7.1893,15.41,0.18642,0.032489,0.0083224,"0.007 inch"
0.67277,1.755,0.59615,6.3135,13.566,0.18423,0.03587,0.005614,"0.007 inch"
0.71966,1.3444,0.45102,6.6985,14.746,0.21117,0.040826,0.004257,"0.007 inch"
0.84659,1.6812,0.55133,7.6147,16.272,0.13774,0.034835,0.0064553,"0.007 inch"
0.85699,1.4008,0.44116,6.061,13.546,0.17147,0.036438,0.0046552,"0.007 inch"
0.77623,1.5369,0.52837,7.2573,14.373,0.17773,0.032109,0.0044414,"0.007 inch"
0.93616,1.4348,0.46206,6.8299,14.982,0.14496,0.037345,0.003132,"0.007 inch"
0.7429,1.2474,0.43982,7.2159,15.23,0.16355,0.047377,0.0082911,"0.007 inch"
0.8755,1.7476,0.61481,7.1144,13.935,0.16013,0.045535,0.010978,"0.007 inch"
0.82614,1.1693,0.44697,7.0531,13.786,0.16785,0.036625,0.0066435,"0.007 inch"
0.75317,1.7244,0.53953,7.2904,15.461,0.21394,0.04355,0.0091388,"0.007 inch"
0.95141,1.2783,0.45773,6.6932,12.981,0.19741,0.035722,0.007102,"0.007 inch"
0.92677,1.6984,0.49378,7.2815,14.805,0.146,0.0278,0.0041468,"0.007 inch"
0.68603,1.3922,0.50459,7.0654,13.836,0.15136,0.030794,0.0070718,"0.007 inch"
0.89309,1.6447,0.53293,7.9919,16.327,0.15804,0.036952,0.0098274,"0.007 inch"
0.90227,1.4907,0.5052,6.4169,13.196,0.17643,0.050772,0.014606,"0.007 inch"
0.82305,1.2303,0.47014,7.1559,14.844,0.1707,0.036495,0.0057606,"0.007 inch"
0.96367,1.6275,0.5929,6.9399,13.18,0.15647,0.039969,0.0085631,"0.007 inch"
0.85422,1.1762,0.4564,6.3636,12.774,0.14375,0.028559,0.005261,"0.007 inch"
0.72023,1.5333,0.5045,7.5404,15.073,0.15545,0.035793,0.0058654,"0.007 inch"
0.87907,1.383,0.48848,6.6784,14.224,0.18272,0.050674,0.0099212,"0.007 inch"
0.76671,1.5106,0.51126,6.4761,13.971,0.22701,0.065671,0.031242,"0.007 inch"
0.81301,1.4636,0.53587,6.9744,15.467,0.16414,0.03541,0.0044343,"0.007 inch"
0.93672,1.6059,0.48045,7.2705,15.017,0.19666,0.045537,0.017354,"0.007 inch"
0.77357,1.6081,0.52968,7.9895,16.064,0.17489,0.04032,0.0083237,"0.007 inch"
0.78991,1.2695,0.46867,7.0521,13.787,0.16862,0.037784,0.010065,"0.007 inch"
0.85398,1.6925,0.52938,6.7767,13.319,0.2253,0.05566,0.015471,"0.007 inch"
0.79033,1.0728,0.44267,8.172,15.998,0.15841,0.02973,0.0046867,"0.007 inch"
0.9316,1.6717,0.51706,7.021,14.49,0.1866,0.032317,0.0032387,"0.007 inch"
0.88331,1.3674,0.52105,6.5535,14.459,0.20332,0.03669,0.0047098,"0.007 inch"
0.61246,1.4775,0.53026,6.4553,12.932,0.19951,0.039468,0.0048859,"0.007 inch"
0.74098,1.3593,0.49606,7.3994,16.047,0.16071,0.033938,0.0059316,"0.007 inch"
1.0036,1.7133,0.53306,6.4428,12.323,0.15151,0.030782,0.0051898,"0.007 inch"
0.89875,1.4184,0.47303,6.555,13.565,0.15927,0.038418,0.0066657,"0.007 inch"
0.94457,1.5441,0.55583,7.2176,14.503,0.1671,0.055117,0.01696,"0.007 inch"
0.68333,1.625,0.52317,7.5271,14.608,0.22143,0.055532,0.016567,"0.007 inch"
0.89578,1.227,0.45946,6.8797,14.041,0.15592,0.034974,0.0060066,"0.007 inch"
1.0311,1.7114,0.58761,7.3684,15.665,0.16114,0.031738,0.0045781,"0.007 inch"
0.75193,1.2385,0.45606,6.4484,11.65,0.16612,0.037244,0.0055683,"0.007 inch"
0.75976,1.4833,0.60084,7.0667,14.747,0.18886,0.038872,0.0041368,"0.007 inch"
0.98591,1.3453,0.46183,7.4228,14.518,0.19061,0.037891,0.010328,"0.007 inch"
0.83312,1.6782,0.55928,7.0939,14.975,0.21564,0.052579,0.016831,"0.007 inch"
0.82223,1.5648,0.56308,6.3902,12.029,0.23885,0.053814,0.023411,"0.007 inch"
0.77686,1.4114,0.48656,7.5977,17.343,0.23733,0.058473,0.022002,"0.007 inch"
0.69434,1.5587,0.55066,7.1947,14.086,0.19699,0.047007,0.0075784,"0.007 inch"
0.82453,1.1812,0.47829,6.2835,12.208,0.16754,0.033175,0.0042646,"0.007 inch"
0.99296,1.8534,0.55292,6.9246,13.43,0.17366,0.040934,0.0069669,"0.007 inch"
0.6959,1.2942,0.52813,7.3086,16.551,0.17804,0.038697,0.0068237,"0.007 inch"
0.77493,1.5308,0.52041,7.8149,16.136,0.1473,0.032167,0.00362,"0.007 inch"
0.85801,1.2554,0.46394,7.3008,15.642,0.16473,0.031431,0.0044963,"0.007 inch"
0.91901,1.5172,0.5017,7.2655,13.433,0.18238,0.033227,0.0047639,"0.007 inch"
1.0032,1.3863,0.51067,7.528,15.315,0.23479,0.040398,0.0069164,"0.007 inch"
0.68926,1.4656,0.55024,7.0204,13.88,0.23254,0.059873,0.013464,"0.007 inch"
0.645,1.4846,0.57964,8.0989,16.003,0.19224,0.036427,0.0068199,"0.007 inch"
0.92676,1.2034,0.45146,8.4149,15.247,0.19519,0.041905,0.0071599,"0.007 inch"
0.84583,1.8123,0.55527,6.7807,14.384,0.15676,0.034239,0.0045213,"0.007 inch"
0.80791,1.289,0.46783,7.6889,15.257,0.16009,0.035805,0.0039647,"0.007 inch"
0.83298,1.5687,0.52187,7.2738,14.294,0.17284,0.034001,0.0061747,"0.007 inch"
0.71265,1.3743,0.47678,7.4844,16.729,0.21363,0.039849,0.0067691,"0.007 inch"
0.86787,1.5991,0.5306,7.4701,14.852,0.20523,0.039732,0.0094581,"0.007 inch"
0.92655,1.4298,0.52716,6.6825,12.992,0.16185,0.043191,0.0065253,"0.007 inch"
0.62261,1.4052,0.51877,7.8756,15.623,0.1657,0.034477,0.0041089,"0.007 inch"
0.78232,1.3143,0.51705,7.6108,15.568,0.17745,0.040167,0.0039744,"0.007 inch"
0.91469,1.2798,0.51062,7.704,16.026,0.15753,0.030498,0.0058979,"0.007 inch"
0.81769,1.8164,0.56844,7.9102,16.664,0.20901,0.051172,0.009145,"0.007 inch"
0.72154,1.145,0.46052,7.6093,16.374,0.20309,0.054088,0.016654,"0.007 inch"
0.74055,1.6111,0.49167,7.1074,13.738,0.14936,0.032379,0.0058695,"0.007 inch"
0.75712,1.3134,0.47778,6.1687,12.987,0.17579,0.045661,0.013688,"0.007 inch"
1.0723,1.623,0.54536,7.5707,15.256,0.15591,0.040157,0.0041529,"0.007 inch"
0.90654,1.4894,0.52557,7.3734,15.271,0.16189,0.034529,0.008778,"0.007 inch"
0.54844,1.4554,0.53943,7.581,14.92,0.24086,0.069912,0.022784,"0.007 inch"
0.88654,1.3172,0.49351,6.7881,14.792,0.18181,0.03338,0.0070285,"0.007 inch"
0.84888,1.2786,0.4575,6.8193,15.162,0.19338,0.043911,0.011784,"0.007 inch"
0.88161,1.6545,0.58392,5.1327,8.9696,0.19123,0.044647,0.010226,"0.007 inch"
0.99218,1.2473,0.50843,8.1377,17.703,0.17284,0.038772,0.0050843,"0.007 inch"
0.62984,1.6778,0.52391,6.1086,10.936,0.17862,0.033629,0.0079182,"0.007 inch"
0.79464,1.3418,0.45845,7.9446,16.518,0.17965,0.035175,0.004535,"0.007 inch"
0.9395,1.6706,0.53545,5.9968,11.923,0.25273,0.061124,0.024745,"0.007 inch"
0.84731,1.2587,0.43301,6.6638,14.25,0.16898,0.043585,0.0054898,"0.007 inch"
0.685,1.56,0.51786,7.4688,14.76,0.21417,0.053247,0.013841,"0.007 inch"
0.90535,1.4368,0.50365,6.7414,14.172,0.19179,0.035798,0.00664,"0.007 inch"
0.72007,1.2572,0.43078,7.065,13.18,0.12873,0.027842,0.0047635,"0.007 inch"
0.78397,1.6587,0.6124,6.2236,10.76,0.17613,0.049426,0.010823,"0.007 inch"
0.92148,1.168,0.45375,8.0313,17.072,0.1851,0.041118,0.0084808,"0.007 inch"
0.72786,1.7174,0.55895,6.946,13.291,0.16317,0.030167,0.0037905,"0.007 inch"
1.0066,1.3844,0.50537,6.508,13.021,0.15674,0.038596,0.006118,"0.007 inch"
0.94988,1.7047,0.54419,8.1762,17.409,0.15802,0.035013,0.0065344,"0.007 inch"
0.71704,1.4209,0.51649,5.7412,12.458,0.14443,0.034171,0.003999,"0.007 inch"
0.76377,1.6229,0.47133,6.3799,12.946,0.26553,0.074004,0.026127,"0.007 inch"
0.92353,1.5101,0.53971,6.199,12.887,0.26088,0.076943,0.034191,"0.007 inch"
0.76808,1.3431,0.47993,6.8579,13.114,0.17978,0.035688,0.0066829,"0.007 inch"
1.0401,1.5244,0.57279,5.9716,12.84,0.15501,0.032593,0.0048251,"0.007 inch"
0.74632,1.1001,0.42125,7.1986,12.933,0.1622,0.031122,0.0039028,"0.007 inch"
0.77107,1.6163,0.49667,6.949,13.899,0.14221,0.033562,0.0051883,"0.007 inch"
0.93376,1.3323,0.45716,6.4606,12.905,0.17065,0.039144,0.0043858,"0.007 inch"
0.83784,1.5106,0.49502,6.6336,12.508,0.15658,0.034214,0.0068154,"0.007 inch"
0.8418,1.4779,0.52497,6.7229,13.26,0.15039,0.028592,0.0046369,"0.007 inch"
0.92917,1.5957,0.4797,6.024,12.582,0.18084,0.036633,0.0074195,"0.007 inch"
0.85889,1.5286,0.51913,6.9489,13.444,0.2026,0.048053,0.0097995,"0.007 inch"
0.78783,1.4111,0.49746,5.929,12.789,0.22131,0.047678,0.013593,"0.007 inch"
0.74852,1.4549,0.52992,6.5607,12.994,0.24509,0.060533,0.025426,"0.007 inch"
0.92694,1.2087,0.48682,6.425,12.87,0.19372,0.053903,0.015236,"0.007 inch"
0.89593,1.6047,0.48282,7.3405,16.441,0.18671,0.036272,0.0045921,"0.007 inch"
0.85175,1.4072,0.47939,6.9561,13.328,0.14996,0.031662,0.0038016,"0.007 inch"
0.70426,1.6682,0.59809,6.8993,13.962,0.12168,0.02826,0.0048149,"0.007 inch"
0.77349,1.3586,0.46123,7.6715,16.565,0.16504,0.036341,0.0054773,"0.007 inch"
0.98955,1.7097,0.5353,6.016,10.45,0.16078,0.036777,0.0041188,"0.007 inch"
0.89052,1.6224,0.54787,8.1642,17.259,0.16107,0.032552,0.0036178,"0.007 inch"
0.8264,1.5315,0.54015,7.582,16.006,0.18678,0.040013,0.0046571,"0.007 inch"
0.69556,1.4056,0.49663,6.4398,12.271,0.17139,0.03483,0.0078009,"0.007 inch"
0.75489,1.1702,0.44521,5.4182,10.759,0.16344,0.03148,0.0038593,"0.007 inch"
0.91304,1.7839,0.55979,6.444,13.263,0.13626,0.027957,0.0044038,"0.007 inch"
0.67854,1.0996,0.4107,5.6432,11.938,0.1513,0.031374,0.0040496,"0.007 inch"
0.54016,1.3986,0.50149,5.6351,9.8442,0.15544,0.045116,0.012842,"0.007 inch"
0.96998,1.2702,0.47794,5.9844,14.752,0.14993,0.033027,0.0058425,"0.007 inch"
0.88258,1.6758,0.53565,7.0259,16.459,0.16261,0.035266,0.0056962,"0.007 inch"
0.90932,1.4101,0.51906,6.4592,13.976,0.17254,0.036084,0.0054119,"0.007 inch"
0.68996,1.4968,0.47083,6.31,11.606,0.19901,0.03434,0.0076538,"0.007 inch"
0.66623,1.3676,0.49506,6.4711,14.252,0.1714,0.027945,0.0047809,"0.007 inch"
2.0481,1.3604,0.60705,8.6549,9.3833,0.39821,0.11044,0.025357,"0.014 inch"
2.2028,0.8619,0.37699,3.5861,5.4414,0.21388,0.049466,0.0066091,"0.014 inch"
2.2745,0.9232,0.39428,2.0811,3.2198,0.1472,0.035697,0.0052605,"0.014 inch"
3.3783,0.99547,0.43632,5.8193,9.3914,0.3391,0.12911,0.026233,"0.014 inch"
3.5035,1.0073,0.52969,36.003,47.708,0.6847,0.23685,0.026623,"0.014 inch"
4.322,1.4034,0.68131,8.4823,13.975,0.42529,0.17526,0.03033,"0.014 inch"
1.6854,0.92621,0.47406,19.166,30.173,0.52956,0.11413,0.015523,"0.014 inch"
1.7411,0.84099,0.38284,8.465,12.95,0.24116,0.053206,0.0037065,"0.014 inch"
1.4518,0.9958,0.45832,8.9286,15.714,0.3728,0.092047,0.011024,"0.014 inch"
4.5277,1.4993,0.74527,24.207,32.332,0.50743,0.10175,0.0064651,"0.014 inch"
1.6518,0.91897,0.39506,4.4511,5.3835,0.16461,0.040685,0.0044855,"0.014 inch"
1.9416,1.0058,0.40493,2.7258,4.6163,0.15482,0.024975,0.0030035,"0.014 inch"
1.2487,0.83827,0.37794,2.4277,3.6361,0.12931,0.030284,0.0026713,"0.014 inch"
1.2192,0.97098,0.4417,13.079,20.664,0.26397,0.050125,0.0054691,"0.014 inch"
1.4671,0.95989,0.50116,17.148,25.168,0.47604,0.076182,0.02839,"0.014 inch"
1.3816,0.88786,0.42144,11.814,18.676,0.2463,0.063123,0.018495,"0.014 inch"
2.9113,1.077,0.54643,14.818,23.425,0.28162,0.081268,0.0095873,"0.014 inch"
6.6076,1.5139,0.80973,28.952,44.311,0.30018,0.083766,0.014949,"0.014 inch"
1.3692,0.79743,0.38711,5.728,7.5544,0.18875,0.077422,0.0098414,"0.014 inch"
2.2364,0.96311,0.45113,15.371,26.43,0.30649,0.083815,0.016582,"0.014 inch"
1.7305,0.85471,0.42405,7.5756,11.879,0.21443,0.071529,0.013527,"0.014 inch"
1.2411,0.89694,0.45144,5.4521,8.6327,0.20401,0.060492,0.012708,"0.014 inch"
0.97315,0.99665,0.89728,50.414,62.181,0.56564,0.068588,0.01465,"0.014 inch"
0.90227,0.85487,0.39398,6.3798,10.353,0.24642,0.05182,0.0065589,"0.014 inch"
2.8291,1.4282,0.5674,16.035,28.464,0.19617,0.056824,0.0070468,"0.014 inch"
2.5746,1.5564,0.6899,9.5577,13.369,0.19557,0.033277,0.0030118,"0.014 inch"
1.2661,0.92899,0.44919,2.6109,3.878,0.14356,0.029675,0.004307,"0.014 inch"
2.5143,1.0859,0.52693,11.429,16.921,0.23783,0.040578,0.0040584,"0.014 inch"
