"En1","En2","En3","En4","En5","En6","En7","En8","fault_type"
10.135,7.2989,1.0003,5.9551,0.0023032,0.035461,0.078093,0.27164,"Normal"
11.197,7.3093,0.90529,5.8532,0.0031919,0.048061,0.090712,0.25015,"Normal"
12.411,7.6528,0.95691,5.5204,0.0019929,0.031766,0.075926,0.2703,"Normal"
10.596,6.3276,0.9848,5.9437,0.0022371,0.046816,0.081035,0.26941,"Normal"
12.236,8.4587,0.89128,5.529,0.0027585,0.04443,0.086601,0.25003,"Normal"
9.0637,8.4931,0.94509,6.0871,0.0027018,0.031361,0.068863,0.26309,"Normal"
13.366,6.9021,0.88168,5.7992,0.0032149,0.042907,0.097506,0.25018,"Normal"
13.153,7.0533,0.91594,6.0473,0.0022736,0.026746,0.073779,0.27773,"Normal"
9.0466,5.8634,0.9604,5.7278,0.0022038,0.045032,0.067404,0.26064,"Normal"
11.796,7.7808,0.9025,5.6294,0.0029704,0.054737,0.073092,0.25935,"Normal"
13.529,6.3248,0.96713,5.9304,0.0025304,0.042611,0.089024,0.27799,"Normal"
10.307,7.6183,0.89869,5.6952,0.0028093,0.045495,0.071714,0.24957,"Normal"
15.123,8.8394,0.89205,5.8563,0.0028181,0.03542,0.076227,0.26847,"Normal"
11.441,7.0474,0.93268,5.8548,0.0017473,0.029823,0.073819,0.26147,"Normal"
13.681,9.0047,0.92115,6.0376,0.0018673,0.031563,0.089688,0.27959,"Normal"
12.013,6.045,0.84955,5.8727,0.001826,0.034578,0.080082,0.26068,"Normal"
10.904,6.5868,0.88101,5.648,0.0027953,0.045243,0.082018,0.24826,"Normal"
12.711,7.2761,0.943,6.0029,0.0025615,0.061103,0.084988,0.25109,"Normal"
9.6224,6.6186,0.8522,5.9076,0.0031053,0.038828,0.074672,0.26213,"Normal"
12.761,7.513,0.91469,5.8298,0.0025844,0.056666,0.075848,0.26769,"Normal"
12.858,7.2237,0.9024,5.561,0.0022975,0.040557,0.073569,0.26109,"Normal"
9.5393,7.8379,0.89242,5.9835,0.0026244,0.042278,0.092593,0.26334,"Normal"
14.047,6.8552,0.91964,5.8025,0.0017833,0.033518,0.075921,0.25085,"Normal"
10.294,7.2994,0.98786,5.9053,0.0023756,0.035324,0.059323,0.27399,"Normal"
12.385,7.0029,0.97174,5.8738,0.0031744,0.037009,0.077972,0.2679,"Normal"
11.877,6.9421,0.92187,5.808,0.0021757,0.047527,0.083673,0.26931,"Normal"
12.761,8.4355,0.88954,5.7094,0.0025371,0.049602,0.070755,0.24762,"Normal"
11.133,7.6887,0.95689,5.915,0.0037716,0.053912,0.080224,0.27279,"Normal"
10.329,8.4735,0.87561,5.8031,0.0030692,0.038607,0.076407,0.26339,"Normal"
8.8774,5.9963,0.98399,5.6788,0.0027273,0.043711,0.072884,0.25909,"Normal"
12.542,6.5627,0.92358,5.9228,0.0028173,0.039675,0.07259,0.2701,"Normal"
11.089,6.1989,0.98564,6.111,0.0020757,0.034144,0.082128,0.27508,"Normal"
14.081,8.3218,0.86724,5.5888,0.0028214,0.051756,0.091303,0.25004,"Normal"
10.106,7.3464,0.96558,5.9955,0.0022396,0.03554,0.066391,0.284,"Normal"
12.302,6.7306,0.87914,5.6833,0.0023512,0.045997,0.084972,0.2577,"Normal"
13.335,6.7274,1.011,6.1235,0.0024155,0.041377,0.087165,0.27349,"Normal"
12.86,6.0098,0.88414,5.8337,0.0022935,0.042424,0.067677,0.25997,"Normal"
11.25,6.9547,0.86043,5.9146,0.0017841,0.042187,0.077942,0.25332,"Normal"
13.632,7.5651,1.0169,6.154,0.0033113,0.033201,0.10501,0.2827,"Normal"
10.647,7.0752,0.81677,5.7881,0.0026575,0.043464,0.098048,0.25899,"Normal"
12.153,7.7601,0.96104,6.0893,0.0020994,0.047029,0.088401,0.26396,"Normal"
10.183,6.9549,0.84995,5.4366,0.0028777,0.042455,0.071391,0.24316,"Normal"
11.102,7.3775,0.88628,6.015,0.0023194,0.046343,0.085084,0.26433,"Normal"
13.105,6.8906,0.88207,5.9,0.0022494,0.045623,0.078177,0.26606,"Normal"
11.018,7.1908,0.9375,5.6703,0.0033263,0.042114,0.07354,0.26593,"Normal"
10.155,8.8567,0.91893,5.8969,0.0026056,0.060775,0.093034,0.2598,"Normal"
12.206,9.2338,0.81074,5.6455,0.002435,0.037978,0.082154,0.24321,"Normal"
14.252,8.4256,0.8981,5.9629,0.0029619,0.044502,0.074778,0.27193,"Normal"
12.299,8.5622,0.93194,5.7137,0.0019367,0.030609,0.077925,0.26799,"Normal"
9.8756,5.9768,0.94496,5.9276,0.0028931,0.042347,0.061965,0.26222,"Normal"
13.994,6.7937,0.86527,5.5468,0.00262,0.050955,0.082291,0.24425,"Normal"
13.056,7.6213,0.96501,5.7072,0.0021712,0.032234,0.066983,0.2676,"Normal"
10.313,6.5931,0.92079,5.9476,0.0021181,0.038058,0.075814,0.27198,"Normal"
11.48,8.6117,0.86738,5.5324,0.0025703,0.036149,0.070909,0.23918,"Normal"
9.8146,7.428,0.88016,6.2205,0.00097178,0.022147,0.067372,0.27323,"Normal"
10.411,7.7948,0.85963,5.4185,0.0024034,0.040862,0.078135,0.24191,"Normal"
12.126,6.7615,0.89892,6.166,0.0025833,0.028462,0.082063,0.27329,"Normal"
10.934,6.6902,0.89537,5.7655,0.0028941,0.041292,0.07764,0.25657,"Normal"
12.692,7.9992,0.80451,5.6534,0.0029475,0.048715,0.091895,0.24583,"Normal"
13.369,7.0794,0.91466,5.9048,0.0024346,0.034858,0.072929,0.26393,"Normal"
13.728,9.3191,0.82018,5.4869,0.0022986,0.04649,0.099004,0.2461,"Normal"
13.681,7.1011,1.0418,6.2538,0.0022627,0.02693,0.08305,0.28861,"Normal"
11.569,5.7446,0.91288,5.6151,0.0022608,0.036117,0.071365,0.24888,"Normal"
15.666,6.0467,0.92293,5.951,0.0027784,0.057389,0.088079,0.26554,"Normal"
12.789,6.4442,0.86357,5.6227,0.0019983,0.033268,0.074858,0.24595,"Normal"
11.662,7.6243,0.84974,5.5979,0.003152,0.043195,0.086019,0.24986,"Normal"
11.946,7.1741,0.96131,6.0795,0.0032506,0.050798,0.086426,0.27308,"Normal"
10.496,6.0897,0.93308,5.871,0.0025106,0.036725,0.074637,0.27743,"Normal"
11.993,5.9995,0.8946,6.0807,0.0027337,0.042296,0.085785,0.26265,"Normal"
12.001,7.1357,0.92292,5.6382,0.0016501,0.045239,0.082661,0.25929,"Normal"
9.3232,7.0725,1.0088,5.8521,0.0018133,0.04248,0.071124,0.27455,"Normal"
15.173,6.8884,0.85763,5.7603,0.0021212,0.04171,0.097505,0.26061,"Normal"
11.022,7.3395,0.8788,5.6945,0.0025988,0.042064,0.081998,0.25999,"Normal"
11.981,7.7146,0.90158,5.7952,0.0030785,0.049642,0.084636,0.25674,"Normal"
12.727,8.9731,0.87495,5.5627,0.0027369,0.039165,0.083969,0.25817,"Normal"
10.402,6.7058,0.853,5.9529,0.0028411,0.042462,0.086963,0.25675,"Normal"
9.9033,5.8668,1.05,5.6789,0.0037637,0.047699,0.078807,0.27211,"Normal"
10.071,6.5707,1.0014,6.2464,0.0015168,0.036986,0.075647,0.3018,"Normal"
11.01,6.1909,0.85628,5.3737,0.0025264,0.043578,0.081344,0.23196,"Normal"
14.216,9.0138,1.0728,6.1495,0.0025057,0.036334,0.078927,0.2766,"Normal"
9.895,6.0081,0.90058,5.9734,0.0025603,0.029344,0.080339,0.27095,"Normal"
10.875,8.09,0.84047,5.7243,0.0034437,0.044531,0.084461,0.23877,"Normal"
14.136,6.9954,0.9337,5.9288,0.0018656,0.031279,0.073394,0.26427,"Normal"
10.58,6.8337,0.89438,5.5073,0.0024247,0.041747,0.065308,0.24776,"Normal"
11.056,7.4866,0.94425,6.1988,0.0018695,0.042008,0.083585,0.26921,"Normal"
12.359,6.4139,0.92567,5.4534,0.0023156,0.042882,0.057931,0.24841,"Normal"
10.825,9.203,0.87771,5.8953,0.0021707,0.038261,0.08905,0.25783,"Normal"
13.172,6.7527,0.86223,5.9643,0.002295,0.026738,0.078223,0.26442,"Normal"
10.399,7.4506,0.9419,5.9155,0.0021647,0.028536,0.073801,0.25854,"Normal"
11.904,6.4828,0.95117,6.0775,0.0021914,0.044302,0.079959,0.27821,"Normal"
11.011,5.7309,0.87776,5.5167,0.0025183,0.04556,0.06996,0.25175,"Normal"
12.015,7.9755,0.91897,6.0594,0.0035859,0.039569,0.076416,0.26472,"Normal"
12.44,7.1178,0.92235,5.8163,0.0024119,0.043068,0.079418,0.26947,"Normal"
11.537,8.4354,0.87774,6.0148,0.0028163,0.042377,0.075628,0.2829,"Normal"
10.239,10.167,0.8908,5.6895,0.0033398,0.039838,0.08411,0.25806,"Normal"
12.331,7.7352,0.89276,5.696,0.0025953,0.035418,0.074591,0.26445,"Normal"
11.881,7.0011,0.90768,5.7197,0.0020382,0.066485,0.092872,0.26193,"Normal"
14.557,8.2802,0.91095,5.6061,0.0033341,0.043087,0.087828,0.25034,"Normal"
9.918,6.9843,0.92166,5.6264,0.0026689,0.038498,0.070361,0.26555,"Normal"
11.609,10.673,0.84821,5.841,0.0022508,0.044047,0.092009,0.24968,"Normal"
14.501,8.2503,0.91506,5.9048,0.0023812,0.031788,0.077184,0.27538,"Normal"
9.8748,7.1568,0.89121,5.6457,0.0023019,0.049004,0.079459,0.27048,"Normal"
10.072,8.2445,0.93037,5.8059,0.003274,0.051955,0.076657,0.26865,"Normal"
11.029,5.1525,0.8654,5.61,0.0023466,0.035235,0.07995,0.24486,"Normal"
10.808,7.1841,0.88565,5.5726,0.0023046,0.05227,0.074314,0.25514,"Normal"
14.332,6.8178,0.92794,6.0873,0.0022319,0.046884,0.068926,0.26711,"Normal"
10.874,7.8683,0.86828,5.5204,0.0034227,0.030041,0.080664,0.24426,"Normal"
14.146,9.5865,0.94743,5.9837,0.002162,0.036778,0.077319,0.27369,"Normal"
13.483,6.7463,0.96109,5.7337,0.0021089,0.039556,0.076581,0.25215,"Normal"
9.5416,8.1793,1.025,5.7915,0.0022261,0.051888,0.068751,0.2625,"Normal"
11.884,6.6717,0.97897,5.8202,0.0022422,0.057719,0.086953,0.26483,"Normal"
10.689,7.4215,0.89395,5.6981,0.0021555,0.02545,0.073121,0.26325,"Normal"
10.163,6.1518,0.98119,6.0391,0.0024208,0.054917,0.074057,0.27708,"Normal"
13.614,7.9978,0.84175,5.6609,0.0019354,0.031663,0.062186,0.25096,"Normal"
10.416,7.6274,0.90877,6.1603,0.0023931,0.045245,0.092794,0.27547,"Normal"
14.917,6.8386,0.98388,6.0587,0.0034296,0.044732,0.078638,0.27179,"Normal"
10.624,7.1072,0.96428,5.7,0.0023325,0.032037,0.063766,0.27269,"Normal"
11.466,5.7666,0.917,5.814,0.0024255,0.044555,0.092514,0.26976,"Normal"
14.015,7.8108,0.9335,5.8486,0.0021321,0.032643,0.084334,0.26101,"Normal"
18.102,6.6992,64.817,8.1783,4.081,12.037,-194.38,42.418,"0.007 inch"
19.616,7.799,-46.832,8.854,6.1209,10.753,-21.563,51.52,"0.007 inch"
17.375,5.7484,27.418,9.5917,7.9262,8.9698,-137.57,41.206,"0.007 inch"
17.259,9.0018,21.568,10.305,4.8278,10.305,-189.27,53.745,"0.007 inch"
16.942,7.1976,-1.3012,10.618,5.9122,13.234,-101.87,39.053,"0.007 inch"
20.597,8.0633,65.897,7.7004,5.4355,9.5171,-230.73,47.534,"0.007 inch"
17.247,8.0395,15.981,8.1947,6.74,14.068,-79.1,40.342,"0.007 inch"
18.242,8.2936,-30.967,11.191,3.621,9.6687,-153.79,31.986,"0.007 inch"
17.85,7.7889,46.954,12.877,9.1953,12.348,-145.78,43.844,"0.007 inch"
17.732,8.4668,7.23,14.727,7.5403,9.0805,-147.72,30.166,"0.007 inch"
17.956,7.5526,23.722,10.21,5.9279,12.127,-135.22,40.537,"0.007 inch"
19.039,7.0613,50.648,11.832,8.6652,10.572,-206.89,27.792,"0.007 inch"
17.405,7.1799,16.431,10.206,6.7826,13.443,-93.435,39.403,"0.007 inch"
16.583,7.7727,22.726,12.633,4.8551,13.092,-109.21,38.994,"0.007 inch"
17.6,8.993,42.71,10.614,6.9694,13.539,-114.85,40.391,"0.007 inch"
15.366,8.9258,-12.585,9.7953,5.7261,15.833,-39.892,48.037,"0.007 inch"
17.323,9.0387,59.216,9.8458,7.4486,13.885,-107.36,40.004,"0.007 inch"
16.308,9.3902,56.96,8.8024,6.3941,16.863,-168.34,38.409,"0.007 inch"
16.372,9.5591,48.063,7.6631,6.3755,14.723,-24.595,35.789,"0.007 inch"
16.15,11.824,-10.352,11.63,8.9985,17.3,-90.597,34.68,"0.007 inch"
14.138,9.7017,73.751,8.522,6.0356,18.44,-141.26,36.066,"0.007 inch"
15.347,9.9829,44.575,10.312,6.9664,11.511,-165.3,45.367,"0.007 inch"
15.387,8.4578,16.93,9.4364,6.3329,17.817,6.7177,36.427,"0.007 inch"
14.747,9.8505,7.0071,9.0993,8.413,11.559,-99.038,39.566,"0.007 inch"
13.277,7.6385,51.744,8.8041,5.4606,15.967,-112.71,36.366,"0.007 inch"
15.886,7.0553,40.531,10.388,8.3566,12.29,-188.49,36.866,"0.007 inch"
14.467,6.4649,10.404,12.191,4.3876,14.45,-90.238,35.159,"0.007 inch"
16.907,8.7251,19.762,10.383,4.8186,10.073,-174.19,34.324,"0.007 inch"
15.795,7.9119,24.712,9.117,8.0087,13.326,-57.798,40.135,"0.007 inch"
15.266,8.3405,-34.607,10.484,4.4999,9.6944,-91.238,37.84,"0.007 inch"
12.352,9.1017,67.658,12.009,8.0516,10.588,-247.98,46.504,"0.007 inch"
12.811,7.5534,27.26,10.595,8.6673,12.296,-168.31,45.541,"0.007 inch"
13.946,8.7889,1.0174,9.826,5.3063,7.1386,-179.74,42.332,"0.007 inch"
14.221,8.6294,17.688,10.058,5.1553,11.21,-119.94,50.607,"0.007 inch"
13.43,7.9227,-17.221,11.453,3.7487,8.9567,-99.801,50.537,"0.007 inch"
13.137,11.163,-19.769,11.816,8.4824,12.311,-99.678,51.421,"0.007 inch"
12.789,8.1279,-15.007,12.419,4.5636,11.287,-70.882,44.134,"0.007 inch"
11.925,7.9042,6.9552,9.4192,7.7624,10.627,-161.13,53.551,"0.007 inch"
12.596,7.7179,67.421,11.294,5.5385,8.4269,-251.55,33.926,"0.007 inch"
13.087,7.1296,15.709,9.148,6.0042,11.038,-196.24,47.875,"0.007 inch"
13.256,7.2929,27.699,12.59,5.4752,10.366,-214.71,31.676,"0.007 inch"
11.904,8.135,0.63019,9.855,3.9055,13.925,-168.29,49.468,"0.007 inch"
13.893,7.414,-52.714,10.735,3.6177,11.184,-45.939,40.694,"0.007 inch"
12.436,5.2521,18.372,9.7801,5.9967,10.09,-174.5,35.742,"0.007 inch"
14.251,6.3705,13.954,9.8692,4.7429,9.3227,-170.36,48.042,"0.007 inch"
12.965,7.3191,41.698,10.793,6.9671,10.104,-202.43,30.919,"0.007 inch"
15.721,8.9026,51.345,13.416,6.7193,8.6656,-291.93,50.3,"0.007 inch"
12.311,7.8907,-22.633,10.662,8.9152,14.414,-36.698,33.447,"0.007 inch"
12.666,8.5822,-3.3475,11.611,6.5961,8.2402,-97.335,47.103,"0.007 inch"
13.584,7.1084,33.158,9.9558,5.7458,16.191,-118.32,33.594,"0.007 inch"
15.513,9.2532,11.639,9.8921,3.5959,9.7816,-82.559,44.114,"0.007 inch"
15.855,9.1781,67.648,13.439,7.9954,14.559,-230.39,39.869,"0.007 inch"
14.311,7.6235,44.131,9.1769,4.6893,11.602,-159.44,48.981,"0.007 inch"
14.067,9.2393,-10.573,11.943,9.1858,15.032,-48.482,43.497,"0.007 inch"
15.277,6.9831,42.265,9.1014,6.498,10.392,-132.15,38.002,"0.007 inch"
14.991,9.3696,35.74,7.803,10.152,14.651,-51.142,53.749,"0.007 inch"
15.207,10.212,7.1551,10.861,4.5752,9.3215,-59.016,31.813,"0.007 inch"
14.594,9.754,57.446,10.479,10.66,14.132,-195.95,44.076,"0.007 inch"
14.395,9.0875,51.277,11.647,10.301,11.735,-121.16,36.441,"0.007 inch"
15.359,9.59,6.1919,10.298,8.1452,13.334,-76.775,24.897,"0.007 inch"
16.612,8.589,22.958,9.0044,9.3492,12.936,-44.489,44.061,"0.007 inch"
15.104,8.222,43.454,11.038,7.3897,14.161,-167.08,38.378,"0.007 inch"
16.238,11.249,39.069,9.6099,8.9105,13.841,-82.153,39.655,"0.007 inch"
12.636,8.762,29.021,10.909,7.825,15.571,-74.435,47.973,"0.007 inch"
12.128,7.5645,23.565,9.249,10.188,11.754,-151,39.436,"0.007 inch"
11.289,7.6106,13.896,7.7974,6.7445,13.037,-63.159,40.332,"0.007 inch"
11.739,7.6832,19.152,11.592,8.2785,13.135,-100.52,32.74,"0.007 inch"
12.6,7.3741,45.759,11.307,8.2022,11.847,-169.15,24.57,"0.007 inch"
12.562,8.5227,44.657,13.61,7.2709,9.278,-181.27,49.074,"0.007 inch"
11.52,8.6943,26.874,9.7291,10.896,12.806,-67.416,37.338,"0.007 inch"
9.9661,7.73,6.1404,10.731,5.4193,8.326,-122.32,51.593,"0.007 inch"
11.651,6.5154,3.5772,9.2703,11.067,14.664,-55.448,39.743,"0.007 inch"
11.926,9.4497,32.01,9.5849,3.5779,9.1238,-127.52,49.893,"0.007 inch"
14.422,10.78,34.587,10.058,7.9981,15.264,-141.76,48.068,"0.007 inch"
11.726,12.408,34.807,9.9432,3.3276,12.527,-147.4,43.104,"0.007 inch"
8.5001,10.981,54.865,8.9781,5.0648,11.62,-218,47.938,"0.007 inch"
10.819,11.065,-9.5873,9.8022,6.0325,11.027,-89.694,41.605,"0.007 inch"
12.249,10.456,0.40463,10.481,9.1845,8.1736,-175.17,44.308,"0.007 inch"
14.842,13.632,-6.4429,11.461,5.2498,12.758,-86.819,43.05,"0.007 inch"
12.696,10.574,-19.051,10.589,4.0565,14.153,-121.42,44.353,"0.007 inch"
9.0964,8.9295,31.234,11.388,5.4255,9.0414,-202.72,44.746,"0.007 inch"
9.7203,5.1187,-18.052,8.7071,8.5332,9.0749,-82.069,46.922,"0.007 inch"
13.49,7.172,32.107,12.045,4.2884,9.2353,-270.92,45.644,"0.007 inch"
13.064,7.3575,-11.686,7.916,3.7718,14.345,-69.485,54.566,"0.007 inch"
12.634,10.558,31.179,14.727,8.1812,7.904,-341.26,45.107,"0.007 inch"
13.08,5.63,1.5823,10.043,9.2672,9.8325,-57.261,54.027,"0.007 inch"
10.804,7.6794,13.92,15.525,3.4456,8.524,-273.77,36.422,"0.007 inch"
10.906,7.8895,42.106,8.2972,3.6579,12.864,-116.47,52.48,"0.007 inch"
11.373,7.7455,-32.535,12.367,5.236,8.469,-139.21,34.631,"0.007 inch"
11.376,8.1255,58.157,12.802,10.307,10.982,-194.05,49.161,"0.007 inch"
10.315,5.9636,-18.6,12.306,4.7069,12.433,-71.237,29.542,"0.007 inch"
11.392,6.6191,66.697,12.083,3.8483,15.262,-194.26,45.359,"0.007 inch"
9.3819,6.3193,-15.948,10.022,8.9515,8.0571,-66.531,30.071,"0.007 inch"
11.435,6.7541,30.86,11.474,14.205,9.2894,-150.93,40.057,"0.007 inch"
13.641,8.5766,33.552,12.147,4.7821,12.785,-160.27,32.041,"0.007 inch"
16.089,9.7227,11.364,16.11,6.0223,15.887,-90.736,42.996,"0.007 inch"
12.115,7.8583,52.907,12.269,9.5151,14.433,-177.67,31.575,"0.007 inch"
12.271,7.9542,25.769,11.236,8.1931,9.7129,-77.8,39.054,"0.007 inch"
11.398,7.2058,35.383,9.6503,14.024,11.751,-139.04,27.598,"0.007 inch"
12.458,7.8537,34.907,10.731,10.206,12.14,-106.61,41.822,"0.007 inch"
13.44,8.3012,-3.4488,11.516,6.6717,19.624,-75.306,30.894,"0.007 inch"
12.366,9.3986,46.285,11.522,4.7072,19.026,-93.584,42.032,"0.007 inch"
13.345,10.671,29.695,11.425,5.3621,18.829,-137.11,36.064,"0.007 inch"
13.83,7.8567,15.207,8.4721,8.8433,14.03,-40.252,39.965,"0.007 inch"
14.812,10.348,57.643,10.849,9.0798,14.443,-148.53,44.892,"0.007 inch"
14.764,11.869,26.66,10.831,12.24,11.375,-81.986,41.401,"0.007 inch"
14.744,10.163,9.4143,13.791,10.391,11.612,-102.59,52.768,"0.007 inch"
11.169,7.3846,55.074,8.4888,12.724,15.165,-115.09,37.726,"0.007 inch"
10.284,8.1662,21.386,8.4118,5.8624,11.765,-81.021,44.711,"0.007 inch"
10.086,9.0342,-2.0929,9.1844,4.1575,18.465,-46.051,36.991,"0.007 inch"
14.418,9.8474,33.222,9.291,3.514,12.04,-178.45,37.523,"0.007 inch"
14.074,10.424,19.874,11.066,5.6649,16.13,-112.7,41.671,"0.007 inch"
10.158,6.8766,-15.423,13.469,8.1735,11.74,-100.77,30.855,"0.007 inch"
9.5622,8.4903,60.477,11.241,8.8217,8.0533,-249.42,33.129,"0.007 inch"
8.0744,10.475,9.5121,10.58,10.024,12.157,-94.53,27.401,"0.007 inch"
10.72,11.689,3.3115,10.276,3.9403,9.7177,-182.24,27.958,"0.007 inch"
8.6552,12.298,15.535,13.96,4.6897,14.231,-229.97,33.988,"0.007 inch"
9.9889,8.5202,-4.9371,10.796,3.5554,11.144,-64.615,38.159,"0.007 inch"
9.8629,11.476,23.575,13.282,6.2465,10.864,-247.19,25.217,"0.007 inch"
7.6233,10.803,61.27,9.1943,5.5812,11.929,-24.041,46.414,"0.007 inch"
8.0894,20.113,28.531,9.4977,7.6272,16.907,-17.884,25.534,"0.007 inch"
9.0028,9.1791,54.14,9.0288,5.5573,11.049,-58.193,39.043,"0.007 inch"
7.6479,6.6743,19.426,8.86,6.4933,14.307,-30.407,27.412,"0.007 inch"
8.1793,7.2402,41.158,8.992,5.2342,9.4202,-76.231,37.818,"0.007 inch"
7.4608,20.768,23.596,8.7317,6.9015,14.274,-0.28512,26.05,"0.007 inch"
7.4384,14.042,52.904,9.9769,7.0323,11.349,-28.561,29.029,"0.007 inch"
8.9479,13.634,51.37,8.2986,12.521,14.25,-2.1267,27.571,"0.007 inch"
9.3034,12.892,57.407,9.9869,6.3772,11.843,-37.02,34.904,"0.007 inch"
10.257,9.9243,59.38,9.8364,8.2175,12.337,-120.13,39.129,"0.007 inch"
6.8217,7.6474,63.585,10.002,7.9199,9.738,-44.293,35.689,"0.007 inch"
8.197,9.2678,56.689,9.3564,8.0901,12.411,-45.84,40.193,"0.007 inch"
7.0688,11.754,70.851,8.4473,5.2289,12.847,-27.424,31.667,"0.007 inch"
9.6555,14.791,65.158,7.4479,9.3792,14.022,-39.441,38.806,"0.007 inch"
5.8833,19.018,64.401,9.8483,10.738,11.312,-30.472,38.015,"0.007 inch"
8.5072,9.9694,68.041,8.7699,6.2449,14.313,-111.82,39.69,"0.007 inch"
5.8666,5.5583,58.387,9.4692,7.4895,10.083,-71.099,40.982,"0.007 inch"
9.6759,10.054,69.861,8.3981,6.3285,12.197,-97.753,42.827,"0.007 inch"
7.7174,18.601,56.455,10.084,8.2921,10.432,-53.125,36.621,"0.007 inch"
7.8392,12.794,70.632,7.9197,9.3165,15.996,-46.793,36.979,"0.007 inch"
8.2306,13.846,61.306,8.9544,10.636,11.252,-36.367,39.598,"0.007 inch"
8.2847,9.5933,76.38,8.9477,7.488,14.145,-108.75,33.723,"0.007 inch"
6.6974,7.4589,52.406,9.9087,8.5595,13.801,-69.17,40.814,"0.007 inch"
7.865,7.4728,75.781,10.577,6.8022,12.412,-125.7,38.059,"0.007 inch"
9.3694,14.442,52.57,12.055,9.5145,12.034,-54.565,37.195,"0.007 inch"
7.7546,12.831,68.168,9.1988,8.063,13.916,-54.573,42.491,"0.007 inch"
8.1517,14.861,58.152,10.082,13.751,13.254,-24.77,32.931,"0.007 inch"
8.2499,17.849,79.772,9.6326,6.1924,13.657,-110.55,33.063,"0.007 inch"
6.982,7.8526,44.046,9.7339,10.149,11.872,-46.654,37.963,"0.007 inch"
7.4255,6.1296,82.029,9.6884,7.5015,10.695,-117.48,33.839,"0.007 inch"
8.1807,11.736,51.872,10.369,11.604,11.478,-57.32,35.34,"0.007 inch"
8.0137,16.186,74.06,7.5988,5.7089,14.802,-69.308,36.883,"0.007 inch"
6.6163,9.7379,56.791,8.8109,15.171,13.158,-23.428,33.471,"0.007 inch"
7.2012,13.89,73.279,8.6218,7.9756,11.827,-92.756,29.932,"0.007 inch"
8.0979,12.177,38.054,11.302,6.7555,12.828,-51.584,38.976,"0.007 inch"
7.6356,7.2546,55.019,10.069,8.0425,11.223,-78.878,33.406,"0.007 inch"
10.424,7.3095,43.281,11.718,6.139,12.646,-86.865,43.233,"0.007 inch"
7.4254,12.72,75.665,9.997,9.2836,12.995,-91.763,30.061,"0.007 inch"
9.699,18.032,46.324,13.08,6.495,15.373,-64.995,37.787,"0.007 inch"
8.0133,15.212,51.11,12.198,11.407,15.394,13.757,28.483,"0.007 inch"
9.876,15.735,36.231,11.023,6.1411,9.9172,-71.347,33.922,"0.007 inch"
8.3704,5.932,30.361,8.7382,7.204,14.035,48.619,33.967,"0.007 inch"
9.7251,9.085,28.505,12.042,7.0263,8.7884,-72.616,41.598,"0.007 inch"
6.0024,9.38,46.721,9.4291,10.224,13.514,59.293,33.67,"0.007 inch"
7.314,12.723,43.85,9.8156,8.3287,11.452,-43.252,39.287,"0.007 inch"
7.4945,9.2164,62.075,6.5987,10.211,16.113,58.417,40.145,"0.007 inch"
9.8039,19.347,53.891,10.658,5.6734,10.628,-49.095,37.587,"0.007 inch"
6.7717,10.607,70.487,7.7153,7.8985,14.227,-46.845,33.612,"0.007 inch"
7.2925,6.4985,43.649,9.3593,5.3681,9.462,-83.965,40.61,"0.007 inch"
8.048,8.5817,70.78,7.4866,6.7941,15.144,-48.889,32.523,"0.007 inch"
7.7158,17.049,43.243,8.9309,6.0596,12.815,-42.734,38.041,"0.007 inch"
7.4431,15.771,70.096,9.2906,11.962,16.36,-47.426,29.423,"0.007 inch"
7.2254,13.428,59.991,9.4303,8.8453,9.7257,-76.34,33.678,"0.007 inch"
7.3511,11.079,65.964,10.478,8.619,14.89,-79.451,33.918,"0.007 inch"
8.6908,8.4812,51.096,11.172,6.0902,8.2699,-124.24,30.919,"0.007 inch"
7.9522,8.6216,64.028,10.626,9.4279,11.895,-88.793,32.84,"0.007 inch"
8.0412,9.4369,58.828,9.984,8.9879,10.872,-95.906,26.834,"0.007 inch"
6.9262,10.62,70.857,8.7437,10.022,14.096,-80.77,32.193,"0.007 inch"
7.3219,13.269,61.594,10.091,8.6764,9.4813,-78.656,27.454,"0.007 inch"
8.3772,20.292,67.759,11.568,7.8724,16.657,-51.715,26.782,"0.007 inch"
8.9339,10.327,51.244,9.2033,5.1124,11.63,-96.174,33.8,"0.007 inch"
7.6784,5.7356,54.803,11.112,8.6767,13.404,-79.149,29.461,"0.007 inch"
7.8817,10.822,49.117,10.514,7.7993,11.846,-112.15,31.757,"0.007 inch"
6.983,19.633,74.793,11.336,9.7555,14.57,-87.226,27.126,"0.007 inch"
7.7709,10.847,66.064,10.222,9.225,13.243,-71.636,29.813,"0.007 inch"
10.577,14.992,69.42,12.357,5.9372,18.817,-100.11,27.737,"0.007 inch"
8.7523,13.093,54.936,12.364,8.7541,15.615,-62.084,38.681,"0.007 inch"
9.6787,9.1398,59.958,16.352,5.1155,11.953,-132.86,29.259,"0.007 inch"
8.9463,7.5868,57.25,9.9941,9.1552,15.77,-72.48,33.251,"0.007 inch"
8.5038,10.093,69.667,9.5261,8.5748,10.582,-100.4,30.325,"0.007 inch"
6.7414,12.468,65.153,10.727,9.0725,14.935,-60.785,25.108,"0.007 inch"
8.9253,16.211,70.268,11.893,5.993,12.57,-122.6,25.878,"0.007 inch"
