"En1","En2","En3","En4","En5","En6","En7","En8","fault_type"
5.682,2.5725,27.986,1.1167,0.055294,0.24882,35.175,1.2131,"0.007 inch"
4.3937,4.1779,24.212,1.1769,0.048449,0.28312,48.152,1.4676,"0.007 inch"
4.494,3.8654,23.352,1.3983,0.056865,0.41322,40.798,1.5494,"0.007 inch"
4.5845,3.4295,26.276,1.1361,0.077207,0.35652,40.773,1.3856,"0.007 inch"
5.9545,2.9526,24.565,1.1942,0.058555,0.2719,41.981,1.6114,"0.007 inch"
5.0233,3.0832,31.795,1.161,0.077829,0.31665,42.748,1.355,"0.007 inch"
5.2322,2.6683,23.989,1.1424,0.055335,0.29385,43.939,1.5048,"0.007 inch"
5.0606,3.4388,25.163,1.2573,0.07852,0.29641,40.303,1.4023,"0.007 inch"
5.0781,4.3899,26.134,1.3252,0.064294,0.35045,38.702,1.4623,"0.007 inch"
3.7694,3.2361,23.883,1.2353,0.084361,0.30807,41.454,1.197,"0.007 inch"
6.1128,3.4085,30.854,1.3477,0.070499,0.33134,46.125,1.3728,"0.007 inch"
4.56,3.6554,24.175,1.8853,0.068852,0.38287,39.699,1.3759,"0.007 inch"
5.0829,2.9629,22.858,1.4128,0.060814,0.3205,48.327,1.2244,"0.007 inch"
4.6977,3.1601,23.541,1.1311,0.057026,0.27953,37.714,1.363,"0.007 inch"
4.2547,3.9631,22.28,1.4113,0.065058,0.29293,42.499,1.2924,"0.007 inch"
5.3223,3.8669,23.525,1.4484,0.055326,0.34677,49.51,1.47,"0.007 inch"
4.7949,2.6545,22.615,1.1244,0.072762,0.32821,39.387,1.2733,"0.007 inch"
4.7072,4.464,27.042,1.5135,0.089171,0.35819,45.945,1.4992,"0.007 inch"
4.4502,3.7316,23.144,2.0528,0.084631,0.35789,38.647,1.1619,"0.007 inch"
4.4842,4.4531,25.32,1.4183,0.083009,0.32742,48.219,1.4715,"0.007 inch"
4.2377,3.8014,23.579,1.6483,0.065359,0.34177,47.658,1.493,"0.007 inch"
4.4924,4.8264,23.941,2.0986,0.06039,0.28933,45.343,1.3756,"0.007 inch"
4.8739,4.7288,21.823,1.665,0.069495,0.30364,45.322,1.1175,"0.007 inch"
3.7462,3.5514,24.93,1.2804,0.093291,0.34374,41.555,1.501,"0.007 inch"
4.1899,3.582,28.52,1.9506,0.065664,0.28934,52.035,1.4681,"0.007 inch"
5.0237,4.7872,24.046,1.8608,0.079167,0.38165,40.688,1.639,"0.007 inch"
4.0896,4.0939,29.275,1.4148,0.052174,0.4957,48.364,1.5263,"0.007 inch"
3.9514,3.8823,21.609,1.69,0.077328,0.43495,40.465,1.3724,"0.007 inch"
5.0145,4.4116,29.525,1.6218,0.083946,0.37597,49.618,1.5682,"0.007 inch"
4.5238,4.5298,22.813,1.7141,0.093442,0.33807,40.864,1.524,"0.007 inch"
4.1881,4.0006,26.419,1.5062,0.049751,0.32791,57.337,1.3765,"0.007 inch"
4.4166,5.7463,28.081,1.9697,0.081218,0.27407,36.808,1.4995,"0.007 inch"
3.7749,4.8637,25.193,2.1929,0.068365,0.33904,53.886,1.1747,"0.007 inch"
4.4017,3.9887,25.553,1.4826,0.084568,0.29271,44.641,1.3413,"0.007 inch"
4.4494,4.8105,27.455,1.8142,0.043529,0.33575,48.198,1.4562,"0.007 inch"
4.8372,4.139,23.775,1.7287,0.078669,0.36127,42.031,1.6899,"0.007 inch"
4.807,4.1653,25.763,1.5934,0.099347,0.54384,50.263,1.6836,"0.007 inch"
4.4065,4.5925,21.942,1.621,0.085487,0.32539,43.054,1.4755,"0.007 inch"
4.0645,4.8549,26.215,1.8945,0.051583,0.37897,48.716,1.4692,"0.007 inch"
5.0061,4.3351,24.576,1.6385,0.075173,0.2592,42.7,1.4093,"0.007 inch"
3.7364,3.8357,22.657,1.3349,0.058565,0.41049,51.761,1.3688,"0.007 inch"
4.1795,4.255,26.883,1.666,0.076436,0.39338,40.6,1.6947,"0.007 inch"
4.6766,5.2198,25.97,1.6865,0.052833,0.33883,47.023,1.2426,"0.007 inch"
4.3647,3.8616,23.996,1.7614,0.12801,0.36786,47.54,1.35,"0.007 inch"
4.2526,4.1239,27.842,1.4423,0.046422,0.27044,48.139,1.7531,"0.007 inch"
5.1492,4.4436,24.93,1.8758,0.074614,0.26784,51.313,1.3009,"0.007 inch"
4.0596,4.2867,25.145,1.8076,0.046047,0.3166,53.563,1.4314,"0.007 inch"
4.8152,4.0109,24.945,1.7791,0.087392,0.34146,38.902,1.606,"0.007 inch"
4.6147,5.3407,24.897,2.0237,0.068816,0.3361,49.28,1.3454,"0.007 inch"
4.7288,4.8636,26.908,1.5634,0.077506,0.33127,40.431,1.4699,"0.007 inch"
4.2562,3.5457,28.251,1.5991,0.050581,0.35813,53.566,1.1432,"0.007 inch"
4.7191,4.5382,22.303,1.8376,0.0543,0.32247,40.583,1.5317,"0.007 inch"
4.0379,4.1949,28.231,1.6499,0.069557,0.30762,50.789,1.2574,"0.007 inch"
4.6273,4.4159,27.788,1.4623,0.11795,0.36743,43.526,1.3962,"0.007 inch"
4.2178,4.1353,27.692,1.6894,0.067489,0.32974,51.277,1.5218,"0.007 inch"
4.256,4.1231,25.79,1.7594,0.064831,0.26782,47.993,1.278,"0.007 inch"
4.7163,4.0944,28.559,1.5974,0.054622,0.34285,48.908,1.6544,"0.007 inch"
4.0644,4.1668,28.352,1.3278,0.084686,0.2741,46.985,1.1128,"0.007 inch"
4.2211,4.6044,25.124,1.8738,0.069089,0.34722,45.059,1.2994,"0.007 inch"
4.2555,5.0088,26.689,1.9406,0.089085,0.35433,47.217,1.259,"0.007 inch"
3.8521,3.4225,28.733,1.6264,0.062863,0.35293,49.779,1.4339,"0.007 inch"
4.3896,4.194,23.242,1.5696,0.081708,0.30851,48.773,1.6571,"0.007 inch"
4.5575,3.8474,28.539,1.7906,0.059851,0.4667,48.362,1.2873,"0.007 inch"
4.1667,3.6836,28.283,1.6099,0.054083,0.28817,44.137,1.6467,"0.007 inch"
4.232,4.6217,29.627,1.7349,0.05307,0.2858,55.557,1.4099,"0.007 inch"
5.0132,5.1861,26.468,2.0892,0.07333,0.25439,44.74,1.4479,"0.007 inch"
4.4468,5.3651,25.592,1.7178,0.063121,0.33344,47.342,1.6616,"0.007 inch"
4.5007,3.906,24.732,1.6565,0.085485,0.35497,45.396,1.3908,"0.007 inch"
4.4979,4.8013,23.855,1.7263,0.052892,0.31313,42.775,1.4007,"0.007 inch"
3.517,4.0492,30.445,1.8596,0.056892,0.3442,51.309,1.0899,"0.007 inch"
4.8558,4.5116,24.68,1.4058,0.079718,0.35379,49.468,1.5904,"0.007 inch"
4.4336,4.0794,27.546,1.5239,0.10502,0.27168,44.571,1.584,"0.007 inch"
4.1903,4.414,24.58,1.8039,0.066982,0.39677,45.972,1.1742,"0.007 inch"
4.8376,4.4088,29.124,1.6381,0.077932,0.3513,45.019,1.5732,"0.007 inch"
4.1378,4.4302,24.608,1.6628,0.062409,0.44532,44.799,1.4886,"0.007 inch"
4.1933,4.7323,27.429,1.7937,0.079303,0.353,52.258,1.381,"0.007 inch"
5.2909,4.7206,23.844,1.6351,0.062262,0.32426,43.662,1.4056,"0.007 inch"
4.4439,3.3178,25.8,1.4206,0.12287,0.3967,52.222,1.5432,"0.007 inch"
4.1947,4.1647,21.238,1.7314,0.076528,0.38128,41.041,1.4779,"0.007 inch"
4.9002,3.9387,27.819,2.2052,0.085444,0.50439,54.673,1.6533,"0.007 inch"
3.9358,4.0356,25.354,1.8351,0.057308,0.51519,41.062,1.7201,"0.007 inch"
4.3933,4.4129,28.883,1.7863,0.083081,0.32423,48.656,1.3597,"0.007 inch"
4.7217,5.1444,24.76,2.0458,0.094734,0.34117,41.626,1.4818,"0.007 inch"
3.6749,4.6186,26.468,1.9518,0.080763,0.34765,43.805,1.6348,"0.007 inch"
5.1153,3.6536,26.419,1.827,0.089113,0.34296,44.213,1.7416,"0.007 inch"
4.3131,4.911,26.313,1.9667,0.085143,0.34436,47.097,1.2723,"0.007 inch"
4.9388,4.1932,22.408,2.2672,0.067958,0.28674,45.5,1.3232,"0.007 inch"
4.3637,4.0738,26.152,1.7879,0.089291,0.26269,46.125,1.2999,"0.007 inch"
4.027,3.9518,21.64,1.6316,0.069527,0.40542,47.068,1.4854,"0.007 inch"
3.7783,4.823,28,1.7005,0.061364,0.30932,48.779,1.4271,"0.007 inch"
4.9804,3.738,26.135,1.8005,0.094373,0.31759,43.479,1.237,"0.007 inch"
3.934,4.305,30.856,1.5361,0.10939,0.33908,46.543,1.5899,"0.007 inch"
5.0148,4.9164,24.665,1.8968,0.054253,0.30282,39.928,1.3215,"0.007 inch"
4.7865,4.8547,25.355,1.9826,0.098866,0.29852,44.302,1.1848,"0.007 inch"
4.5391,3.6456,25.678,1.3633,0.080951,0.38042,46.619,1.3083,"0.007 inch"
4.1681,4.2295,26.411,2.1942,0.053042,0.32846,46.723,1.1959,"0.007 inch"
5.0373,4.1494,26.885,1.9129,0.067133,0.34225,44.689,1.2044,"0.007 inch"
3.5537,3.9524,28.351,1.5792,0.085311,0.33297,46.738,1.4339,"0.007 inch"
4.5336,4.5455,27.76,1.2789,0.073955,0.32722,51.184,1.1455,"0.007 inch"
4.6627,4.4299,28.264,2.0076,0.098285,0.32517,48.698,1.3795,"0.007 inch"
4.474,4.5896,27.567,1.8711,0.078777,0.32011,50.963,1.5839,"0.007 inch"
5.1235,4.3347,25.497,1.9759,0.081203,0.32199,46.662,1.3441,"0.007 inch"
4.7886,5.2642,25.777,1.9309,0.050483,0.39588,44.222,1.4306,"0.007 inch"
4.6246,5.1157,29.899,1.8796,0.065347,0.36197,47.497,1.316,"0.007 inch"
4.4737,3.6166,24.085,2.0385,0.078887,0.34091,44.44,1.4741,"0.007 inch"
3.7826,4.0218,25.906,1.5409,0.099772,0.30961,46.441,1.4238,"0.007 inch"
4.7658,4.393,22.781,1.8218,0.053917,0.25123,43.28,1.3835,"0.007 inch"
4.5199,3.6556,26.065,1.7314,0.1254,0.35455,48.943,1.5904,"0.007 inch"
4.0712,4.2939,25.277,1.8031,0.054676,0.26459,44.249,1.2355,"0.007 inch"
4.3835,4.7866,29.366,1.9132,0.066329,0.2802,41.102,1.3785,"0.007 inch"
4.6813,4.4234,24.754,1.8138,0.090067,0.30002,42.285,1.3009,"0.007 inch"
3.8276,3.7359,23.977,1.5663,0.12647,0.32368,49.599,1.6631,"0.007 inch"
4.9483,4.6585,22.832,1.7884,0.087711,0.28955,41.772,1.5627,"0.007 inch"
5.1772,4.9304,29.809,1.735,0.088258,0.35494,50.269,1.3605,"0.007 inch"
3.9926,3.2885,24.349,1.6145,0.097576,0.39268,38.764,1.4362,"0.007 inch"
4.1687,4.4217,28.083,1.8098,0.070032,0.31038,48.253,1.43,"0.007 inch"
4.1034,4.6489,22.208,2.1213,0.082386,0.36938,45.157,1.2305,"0.007 inch"
4.3237,4.519,22.832,1.7095,0.053912,0.43632,45.758,1.5942,"0.007 inch"
5.0977,4.212,24.441,2.0907,0.10286,0.39824,43.564,1.6899,"0.007 inch"
5.1211,5.579,29.205,2.062,0.089513,0.46634,46.457,1.587,"0.007 inch"
4.8282,4.6262,23.832,1.8927,0.079169,0.41957,42.521,1.4938,"0.007 inch"
4.1565,3.734,22.829,1.6336,0.070892,0.26181,48.31,1.3554,"0.007 inch"
4.5204,4.8368,25.464,1.7951,0.089906,0.39292,44.674,1.791,"0.007 inch"
5.0911,4.9867,27.962,2.0514,0.067291,0.36941,42.92,1.8493,"0.007 inch"
4.6013,2.7527,27.292,1.797,0.088539,0.31348,46.059,1.5172,"0.007 inch"
4.4253,4.3441,26.969,1.7229,0.094943,0.29028,44.396,1.3053,"0.007 inch"
5.3372,4.2743,25.332,1.8889,0.096535,0.3226,43.934,1.5652,"0.007 inch"
4.8839,3.9925,26.725,1.4864,0.039842,0.37387,41.941,1.1402,"0.007 inch"
4.0106,4.0251,24.503,1.7391,0.080014,0.39485,47.637,1.6324,"0.007 inch"
5.3419,5.0824,28.337,1.9647,0.055886,0.29759,44.79,1.3986,"0.007 inch"
4.7618,5.0275,23.86,1.9048,0.07913,0.3485,46.647,1.4124,"0.007 inch"
4.4641,3.4391,25.358,1.351,0.091793,0.31059,49.991,1.5004,"0.007 inch"
4.325,4.6627,24.333,1.6316,0.092433,0.30458,42.895,1.3738,"0.007 inch"
4.6992,3.8934,26.13,1.9472,0.081621,0.35833,46.154,1.513,"0.007 inch"
3.9793,4.0531,30.665,1.4434,0.097605,0.2797,48.458,1.5715,"0.007 inch"
4.2811,9.8928,26.124,3.8344,0.048361,0.36782,45.965,1.3758,"0.007 inch"
4.4643,8.118,24.971,3.077,0.060716,0.43363,49.336,1.5283,"0.007 inch"
5.567,9.652,29.971,3.4959,0.078359,0.34986,50.35,1.2945,"0.007 inch"
5.6902,7.9528,24.184,3.3804,0.04817,0.38093,46.964,1.2532,"0.007 inch"
4.9153,8.6239,26.848,3.6158,0.06293,0.35569,49.023,1.418,"0.007 inch"
5.7656,8.0133,27.279,3.3426,0.035267,0.3712,49.02,1.1743,"0.007 inch"
4.9072,7.2377,29.666,3.3432,0.052919,0.47967,49.862,1.3283,"0.007 inch"
5.3766,9.7048,26.992,4.3374,0.040558,0.2774,47.301,1.17,"0.007 inch"
5.2744,6.7645,29.877,3.3696,0.078983,0.35898,45.097,1.5306,"0.007 inch"
4.7744,9.4997,25.614,3.603,0.053073,0.4332,51.306,1.2489,"0.007 inch"
5.8662,7.3732,28.36,3.251,0.063668,0.43397,43.211,1.5326,"0.007 inch"
5.7189,9.7698,31.395,3.2311,0.042721,0.27699,45.158,1.0293,"0.007 inch"
4.8575,7.9762,28.694,3.5018,0.058642,0.28174,45.924,1.1154,"0.007 inch"
5.4604,9.2756,28.933,3.6741,0.054144,0.33887,52.01,1.3101,"0.007 inch"
5.8688,8.5537,26.247,3.4143,0.060099,0.41519,44.472,1.2141,"0.007 inch"
5.1987,7.0544,29.414,3.5099,0.041196,0.32346,47.076,1.3924,"0.007 inch"
5.9099,9.4647,27.136,3.8846,0.055179,0.30625,44.669,1.1967,"0.007 inch"
5.2948,7.2119,24.069,2.9938,0.061994,0.2726,45.175,1.2234,"0.007 inch"
4.7501,8.8798,24.806,3.2907,0.076467,0.38564,52.168,1.2243,"0.007 inch"
5.3283,8.3341,29.404,3.2082,0.080965,0.45746,45.376,1.2027,"0.007 inch"
4.9033,8.6423,25.865,3.1372,0.052187,0.26647,46.684,1.1957,"0.007 inch"
5.162,8.4548,22.881,3.5981,0.046655,0.44879,53.045,1.4633,"0.007 inch"
5.8276,9.2575,28.103,3.2159,0.066968,0.41877,48.179,1.1516,"0.007 inch"
5.0231,9.2684,32.087,3.7238,0.050701,0.37912,50.603,1.4042,"0.007 inch"
5.0523,7.4768,28.853,3.3051,0.057826,0.31278,45.791,1.3429,"0.007 inch"
5.2971,9.7195,26.131,3.4574,0.051664,0.34236,46.573,1.3624,"0.007 inch"
4.9643,6.744,30.57,2.9246,0.053714,0.28556,51.867,1.226,"0.007 inch"
5.966,9.1448,28.875,3.7194,0.053094,0.39133,46.344,1.6637,"0.007 inch"
5.6392,8.0465,29.187,3.5631,0.064458,0.41822,45.601,1.4302,"0.007 inch"
4.0509,8.2196,28.837,4.0587,0.064063,0.38248,40.665,1.5497,"0.007 inch"
4.9166,7.6957,26.883,3.5468,0.06657,0.32208,53.19,1.1129,"0.007 inch"
5.9014,9.3982,22.55,3.857,0.061895,0.31509,43.875,1.123,"0.007 inch"
5.8982,7.9674,25.515,3.1677,0.04718,0.38408,46.831,1.1231,"0.007 inch"
5.8272,9.0184,28.13,3.7759,0.061513,0.31441,48.742,1.1195,"0.007 inch"
4.5623,9.4948,30.413,3.1202,0.049101,0.364,47.077,1.1922,"0.007 inch"
5.6323,7.5654,22.519,3.1813,0.046604,0.33601,48.833,1.1248,"0.007 inch"
6.6568,9.6252,28.181,3.7567,0.044208,0.31731,51.842,1.1369,"0.007 inch"
4.9157,7.5645,28.587,3.166,0.056705,0.37682,37.508,1.1875,"0.007 inch"
4.9372,8.5254,28.175,4.1369,0.057068,0.44211,49.123,1.3476,"0.007 inch"
6.294,8.0137,26.353,3.0941,0.061083,0.31901,48.237,1.3847,"0.007 inch"
5.5431,9.0709,30.192,3.8383,0.063676,0.40841,46.574,1.1407,"0.007 inch"
5.281,8.9306,25.116,3.6998,0.060625,0.30691,41.618,1.3142,"0.007 inch"
5.1809,8.2868,28.238,3.0593,0.057494,0.34922,56.288,1.4657,"0.007 inch"
4.3979,8.6099,28.412,3.8279,0.045336,0.38388,44.721,1.4119,"0.007 inch"
5.1302,7.1212,26.073,3.231,0.062741,0.31492,40.424,1.177,"0.007 inch"
6.526,9.8522,30.09,4.1481,0.047378,0.29297,42.387,1.2474,"0.007 inch"
4.5877,7.4957,29.789,3.4676,0.042087,0.3323,52.022,1.3409,"0.007 inch"
4.8223,8.5911,28.496,3.6723,0.043158,0.3767,51.512,1.0879,"0.007 inch"
5.5221,7.3868,28.493,3.0124,0.035198,0.36864,50.094,1.3011,"0.007 inch"
5.5908,8.694,29.57,3.4091,0.05173,0.3637,42.443,1.4595,"0.007 inch"
6.5494,7.9796,27.318,3.6534,0.046648,0.43938,50.217,1.5218,"0.007 inch"
4.6343,8.4523,26.317,3.5726,0.059604,0.52461,45.521,1.3174,"0.007 inch"
4.2713,8.7016,30.684,3.6468,0.045526,0.26901,51.285,1.3429,"0.007 inch"
5.6029,7.4998,31.047,2.8011,0.062777,0.41385,48.411,1.4144,"0.007 inch"
5.3226,9.9422,27.266,3.835,0.037823,0.28938,47.706,1.2331,"0.007 inch"
5.3873,7.4065,29.918,3.1897,0.060244,0.33432,48.267,1.3624,"0.007 inch"
5.3885,9.027,25.769,3.5692,0.05933,0.29976,48.598,1.4099,"0.007 inch"
4.6101,7.897,27.794,3.19,0.057643,0.39134,53.36,1.6306,"0.007 inch"
5.9805,9.0766,29.47,3.3529,0.046619,0.28869,48.765,1.2853,"0.007 inch"
5.8263,8.642,27.55,3.3456,0.038484,0.45024,40.989,1.2453,"0.007 inch"
4.0202,8.6029,29.078,3.2207,0.038342,0.39557,51.613,1.3681,"0.007 inch"
5.0788,7.5731,27.818,3.6104,0.051742,0.36582,51.727,1.4674,"0.007 inch"
5.7522,7.7034,30.826,3.4733,0.076972,0.31414,51.01,1.1467,"0.007 inch"
5.356,9.8546,28.122,3.7678,0.055601,0.36321,52.195,1.5053,"0.007 inch"
4.6462,6.7038,27.568,3.3446,0.064939,0.35796,54.344,1.1536,"0.007 inch"
4.6897,9.0559,31.621,3.4566,0.051061,0.32177,40.082,1.1475,"0.007 inch"
4.9924,7.6351,26.421,3.409,0.049124,0.27493,43.014,1.3096,"0.007 inch"
6.8168,9.1003,26.012,3.499,0.040073,0.45516,52.959,1.3984,"0.007 inch"
5.854,8.4893,30.315,3.6196,0.07052,0.32877,47.236,1.1802,"0.007 inch"
3.6789,8.5817,29.167,3.3438,0.048888,0.34677,49.533,1.4194,"0.007 inch"
5.6083,7.7147,28.383,3.3984,0.051225,0.34691,45.465,1.3968,"0.007 inch"
5.6241,7.9667,27.365,2.9352,0.062631,0.39374,47.743,1.144,"0.007 inch"
5.4723,9.6883,21.327,3.8495,0.071716,0.32513,33.465,1.409,"0.007 inch"
6.2024,7.1127,30.434,3.4777,0.053638,0.37708,52.58,1.3263,"0.007 inch"
4.1045,9.6583,26.874,3.3982,0.060451,0.28396,35.433,1.2472,"0.007 inch"
5.1231,7.8787,29.37,3.1203,0.047163,0.40828,51.159,1.4767,"0.007 inch"
6.0464,9.5825,23.849,3.4409,0.079234,0.42569,42.469,1.1251,"0.007 inch"
5.1083,7.6172,28.2,2.8033,0.054162,0.46353,44.142,1.3188,"0.007 inch"
4.6374,9.1604,27.707,3.2971,0.061425,0.32374,48.106,1.3444,"0.007 inch"
5.781,8.2835,26.593,3.314,0.066155,0.30976,48.032,1.3377,"0.007 inch"
4.7512,7.2474,29.098,3.1516,0.049083,0.30865,43.379,1.1185,"0.007 inch"
5.1231,9.1343,25.503,4.2984,0.056252,0.36451,37.785,1.1855,"0.007 inch"
5.6158,7.076,31.109,3.3019,0.053651,0.33145,52.34,1.1927,"0.007 inch"
4.6758,9.4165,26.192,4.2931,0.041692,0.328,43.573,1.1944,"0.007 inch"
6.1622,8.0537,23.135,3.4852,0.046249,0.31896,46.529,1.3939,"0.007 inch"
6.3495,9.5464,28.277,3.7108,0.04555,0.28717,54.963,1.4362,"0.007 inch"
4.5244,8.341,22.929,3.6661,0.034658,0.38533,43.091,1.1525,"0.007 inch"
4.9476,9.4093,25.663,2.9352,0.057347,0.40315,44.337,1.2754,"0.007 inch"
5.7231,8.78,28.685,3.6099,0.039853,0.31346,41.628,1.1226,"0.007 inch"
4.9447,7.8639,24.892,3.1549,0.029213,0.31636,45.424,1.2717,"0.007 inch"
6.3769,8.843,22.974,3.9682,0.051903,0.38486,45.107,1.1701,"0.007 inch"
4.7682,6.7088,27.934,3.1314,0.044701,0.32352,41.96,1.3327,"0.007 inch"
4.6462,9.4326,28.154,3.5696,0.044367,0.34561,45.601,1.1905,"0.007 inch"
6.0183,7.6742,23.276,3.3741,0.057313,0.49967,44.813,1.2961,"0.007 inch"
5.42,8.6833,29.226,3.3056,0.048798,0.36734,41.36,0.97197,"0.007 inch"
5.4404,8.2773,27.232,3.6039,0.048754,0.25633,45.893,1.2876,"0.007 inch"
5.5972,9.1892,24.589,2.9849,0.048237,0.32479,43.612,1.3402,"0.007 inch"
5.2945,8.931,28.558,3.4557,0.04356,0.38172,44.216,1.5194,"0.007 inch"
5.1944,7.9196,22.616,3.3353,0.046332,0.42118,44.083,1.6793,"0.007 inch"
4.9815,8.229,26.605,3.6951,0.051536,0.42216,43.11,1.5349,"0.007 inch"
5.9319,7.1626,30.458,3.4914,0.072165,0.43635,40.654,1.1491,"0.007 inch"
5.3927,9.0709,27.632,3.4257,0.049988,0.38361,52.763,1.4268,"0.007 inch"
5.3271,7.8884,25.25,3.8108,0.041177,0.32119,46.259,1.2005,"0.007 inch"
4.7271,9.311,26.505,3.9419,0.050159,0.25145,47.078,0.99855,"0.007 inch"
4.8616,7.9929,30.351,3.1657,0.067469,0.38235,52.441,1.394,"0.007 inch"
6.073,9.344,25.829,3.7131,0.050287,0.38772,35.885,1.2778,"0.007 inch"
5.4553,9.6388,33.701,3.481,0.045794,0.31599,51.121,1.2555,"0.007 inch"
5.1391,8.5081,27.214,3.7488,0.072929,0.47288,52.84,1.3505,"0.007 inch"
4.6618,7.9045,25.56,3.803,0.054043,0.33359,42.962,1.1957,"0.007 inch"
4.9024,6.8479,23.272,3.3457,0.046548,0.29914,37.947,1.2506,"0.007 inch"
5.7142,9.7753,24.507,4.0068,0.048249,0.29355,45.984,1.1301,"0.007 inch"
4.3354,6.7312,24.72,2.9615,0.035352,0.32746,39.748,1.2204,"0.007 inch"
3.9702,7.8161,25.955,3.7025,0.040574,0.30544,33.579,1.0989,"0.007 inch"
6.2932,7.3916,22.704,3.1546,0.047244,0.29062,50.093,1.3097,"0.007 inch"
5.242,9.8879,26.985,3.4156,0.060679,0.34704,53.091,1.2496,"0.007 inch"
5.8108,8.3153,24.359,3.3425,0.044468,0.30949,47.967,1.3117,"0.007 inch"
4.5711,8.8552,22.785,2.8028,0.036609,0.2964,42.894,1.442,"0.007 inch"
4.8206,8.0266,26.008,3.0799,0.052083,0.30269,47.018,1.2992,"0.007 inch"
11.31,7.3962,28.837,4.233,0.15667,0.75204,32.823,2.2235,"0.014 inch"
11.465,5.6923,15.775,2.6469,0.065516,0.47172,20.846,1.7146,"0.014 inch"
12.147,5.4783,12.454,2.9996,0.037798,0.29561,13.252,1.1142,"0.014 inch"
17.115,6.0004,19.017,2.9141,0.23176,1.0409,30.935,2.4754,"0.014 inch"
17.137,6.0134,59.955,3.5882,0.18717,1.8227,84.621,3.8442,"0.014 inch"
19.669,8.0156,23.178,3.916,0.30281,1.0566,37.217,3.4262,"0.014 inch"
9.1903,6.1284,39.486,3.2668,0.13909,0.99101,56.762,3.3586,"0.014 inch"
9.5882,5.503,31.152,2.9842,0.042521,0.5274,36.576,1.705,"0.014 inch"
8.7402,5.4655,32.106,3.4941,0.12897,0.72443,43.268,2.0899,"0.014 inch"
19.92,8.3168,42.454,4.0178,0.074194,0.73808,54.309,3.2461,"0.014 inch"
8.9477,5.8799,19.73,3.0046,0.045893,0.34286,18.958,1.3996,"0.014 inch"
10.372,6.1575,11.916,2.8423,0.022496,0.26739,20.066,1.2131,"0.014 inch"
7.7673,4.7779,10.712,2.9424,0.030386,0.28834,17.625,1.0321,"0.014 inch"
7.2492,6.0713,40.646,3.1631,0.054396,0.51024,45.863,1.6642,"0.014 inch"
8.3173,6.1236,34.518,3.7698,0.23008,0.80236,48.727,2.8337,"0.014 inch"
8.126,5.5012,29.786,3.0952,0.08158,0.44098,47.015,1.2963,"0.014 inch"
14.515,5.6669,32.63,4.1498,0.076484,0.62383,38.993,1.9518,"0.014 inch"
25.89,8.5535,36.617,4.8055,0.1442,0.74446,35.038,1.7624,"0.014 inch"
7.8555,5.2918,21.82,2.6378,0.14582,0.58174,27.434,1.518,"0.014 inch"
10.858,5.8371,45.987,3.2189,0.13051,0.73113,57.025,1.7627,"0.014 inch"
9.9621,5.3753,25.733,2.8595,0.068306,0.51636,37.203,1.5483,"0.014 inch"
7.4988,5.6859,21,2.9225,0.067683,0.55218,28.595,1.6014,"0.014 inch"
5.9863,6.4493,46.633,5.359,0.14745,0.60111,69.213,3.536,"0.014 inch"
5.8289,5.1174,27.821,2.9629,0.0933,0.45907,31.384,1.6355,"0.014 inch"
13.808,8.0003,33.127,3.3674,0.10072,0.52945,43.998,1.5534,"0.014 inch"
13.091,8.7287,31.36,4.5455,0.03885,0.32304,37.286,1.3288,"0.014 inch"
7.5455,5.8337,7.9814,3.1012,0.033205,0.28543,18.675,1.1561,"0.014 inch"
13.347,6.3966,26.726,3.7671,0.03452,0.37348,40.852,1.8114,"0.014 inch"
7.0481,6.7645,20.922,3.5685,0.09613,0.9127,30.254,3.1374,"0.014 inch"
8.8112,5.6586,18.423,3.1274,0.36975,1.4062,25.05,2.1999,"0.014 inch"
10.472,6.2893,22.417,2.9539,0.49348,1.6164,32.306,3.9511,"0.014 inch"
14.022,6.5883,23.281,3.5858,0.19014,1.2391,26.595,1.8512,"0.014 inch"
11.791,6.7122,36.356,4.0964,0.2166,0.42909,39.164,2.1167,"0.014 inch"
10.663,6.2821,18.949,2.4986,0.03715,0.31751,26.555,1.132,"0.014 inch"
6.9872,5.6373,20.265,3.2166,0.037385,0.27242,21.527,1.2372,"0.014 inch"
6.3062,6.1554,33.447,3.8395,0.048898,0.54233,30.163,1.8211,"0.014 inch"
8.1301,5.2791,7.9396,3.0418,0.033703,0.25219,10.767,1.0126,"0.014 inch"
9.034,6.0779,8.9888,2.8562,0.035697,0.23832,10.414,0.86652,"0.014 inch"
8.4778,5.1769,8.6964,3.1579,0.026845,0.31405,11.11,1.0616,"0.014 inch"
10.612,5.9942,10.527,2.8116,0.028065,0.19218,12.512,1.0419,"0.014 inch"
13.949,7.9476,14.246,3.1733,0.046099,0.29432,13.108,1.092,"0.014 inch"
14.692,6.7768,8.8675,3.1823,0.030211,0.25663,14.071,0.97621,"0.014 inch"
14.533,7.1343,20.212,2.9535,0.035733,0.39223,26.438,1.9816,"0.014 inch"
24.495,8.7192,22.592,3.9814,0.21756,0.74645,29.97,1.2568,"0.014 inch"
13.28,5.4894,13.273,3.3743,0.037796,0.17559,19.648,1.2669,"0.014 inch"
19.251,6.9349,14.726,2.7776,0.13062,0.43322,19.358,1.302,"0.014 inch"
16.598,8.3947,17.834,3.1935,0.057786,0.39998,28.755,1.4927,"0.014 inch"
